ID	SAM_mean	YIN_mean	MIN_mean	YNO_mean	MNO_mean
PH01006928G0010	0.92	0.88	0.94	1.27	1.14
PH01006931G0030	5.18	2.98	1.84	0.8	0.18
PH01006934G0040	2	1.2	1.73	0.85	1.73
PH01006940G0010	0.56	0.58	1.58	0.64	1.2
PH01006950G0060	0.34	0.67	3.85	0	1.49
PH01006951G0050	3.84	5.86	32.89	2.89	9.98
PH01006955G0010	16.18	12.72	18.67	25.94	4.11
PH01006966G0010	2.08	0.71	2.28	2.98	2.07
PH01006971G0010	15.69	11.51	16.74	15.45	23.33
PH01006971G0030	11.05	6.33	7.19	11.14	15.11
PH01006980G0020	12.83	11.83	28.79	21.57	26.52
PH01006982G0010	4.31	2.83	3.83	3.91	1.04
PH01006982G0020	6.75	2.47	0.7	3.35	3.53
PH01006983G0030	36.85	44.08	83.29	135.61	2291.9
PH01006991G0010	1.67	2.28	2.19	5.69	2.85
PH01007003G0040	3.78	2.5	4.45	2.44	3.04
PH01007014G0030	0.74	0.48	0.77	0.66	0.52
PH01007024G0030	1.99	1.86	10.57	2.77	6.47
PH01007026G0040	18.07	13.13	27.49	23.37	21.69
PH01007027G0030	2.46	1.86	0.83	1.71	0.36
PH01007031G0020	0.26	0.15	0.78	0.23	0.67
PH01007054G0020	4.09	3.84	3.88	4.35	2.45
PH01007058G0060	0.31	0.28	1.51	0.33	0.67
PH01007061G0020	12.67	7.05	8.99	9.46	6.16
PH01007067G0010	13.33	6.37	5.4	5.18	2.3
PH01007071G0030	0.91	2.33	1.77	4.75	11.36
PH01007072G0010	10.67	32.47	25.33	26.62	120.49
PH01007078G0010	0.07	0.9	7.34	0.52	1.89
PH01007082G0010	8.11	6.81	4.98	7.17	11.74
PH01007084G0020	5.34	1.69	2.25	8.48	2.63
PH01007099G0010	5.73	5.47	1.39	2.74	3.76
PH01007103G0020	4.36	5.75	4.48	3.64	3.05
PH01007103G0040	0	0.31	0.98	0.43	2.9
PH01007114G0040	3.46	3.36	8.18	2.95	8.24
PH01007129G0030	8.16	9.74	15.44	10.6	10.71
PH01007143G0030	5.32	5.35	4.9	5.7	5.34
PH01007172G0030	2.32	1.77	2.64	3.47	2.17
PH01007180G0020	1.15	0.57	0.4	0.39	0.71
PH01007181G0040	0.3	1.3	2.71	1.36	2.84
PH01007181G0050	16.58	23.7	32.41	16.91	16.53
PH01007181G0060	1.41	0.93	2.84	2.46	4.99
PH01007191G0010	0.51	1	0.73	0.87	0.62
PH01007191G0040	0.59	1.37	0.54	0.45	0.44
PH01007199G0030	0.83	1.47	3.65	1.51	5.54
PH01007206G0020	0.31	0.41	0.45	0.32	0.37
PH01007225G0030	0	0.09	0	0.41	0.38
PH01007228G0010	0.8	1.67	1.12	1.12	1.18
PH01007228G0020	5.02	3.82	1.85	1.3	2.29
PH01007234G0010	6.88	4.56	3.89	2.33	5.01
PH01007238G0040	1.18	0.57	1.35	1.82	0.35
PH01007246G0020	0.5	1.58	2.58	1.71	6.02
PH01007247G0010	3.89	6.22	2.91	3.51	9.49
PH01007251G0010	5.99	8	1.71	10.17	3.92
PH01007263G0020	7.73	6.57	2.81	1.79	1.53
PH01007266G0020	4.65	4.96	2.97	3.29	1.31
PH01007272G0010	0.54	0.26	0.35	0.21	0.14
PH01007275G0040	6.89	2.52	6.93	2.64	2.07
PH01007287G0040	1.21	0.8	2.22	0.82	0.68
PH01007292G0010	12.31	12.08	6.86	7.84	0.85
PH01007294G0010	6.21	5.03	18.03	12.54	33.69
PH01007294G0020	42.02	32.21	30.22	16.29	104.36
PH01007294G0050	6.36	2.32	3.42	2.62	9.73
PH01007320G0040	0.15	0.3	0.41	0.2	0.2
PH01007347G0030	1.11	1.42	1.84	1.29	1.42
PH01007365G0010	2.94	3.99	7.07	1.62	1.5
PH01007365G0020	1.92	5.47	2.97	1.75	3.56
PH01007367G0020	1.17	0.54	0.87	0.2	0.45
PH01007367G0050	0.52	1.45	2.35	0.82	0.44
PH01007373G0030	1.04	3.36	4.08	5.58	8.37
PH01007384G0020	0.7	0.54	0.36	0.4	0.63
PH01007388G0050	48.77	32.28	36.03	61.35	9.06
PH01007394G0020	1.15	0.93	0.56	0.68	0.73
PH01007413G0040	0.18	0.06	0.07	0.09	0.3
PH01007418G0020	0.94	1.01	2.76	1.08	4.26
PH01007418G0030	1.38	2.16	3.75	3.44	4.43
PH01007419G0040	14.99	8.4	6.26	8.79	7.8
PH01007420G0010	0.76	0.15	0.37	0.37	0.58
PH01007424G0010	0.14	0.39	1.01	0.85	0.51
PH01007425G0010	1.2	1.14	1.47	0.85	0.8
PH01007432G0010	45.84	31.83	53.48	32.33	30.87
PH01007485G0010	0.49	0.48	1.93	0.83	0.76
PH01007485G0020	2.49	5.67	6.97	2.09	2.25
PH01007492G0010	0.89	0.93	1.54	0.48	1.2
PH01007498G0030	1.11	2.79	2.7	2.9	3.53
PH01007498G0040	0.16	0.24	0.49	0.16	0.61
PH01007504G0010	8.83	4.24	6.9	5.53	0.67
PH01007505G0020	7.58	11.96	19.93	14.72	13.72
PH01007532G0010	30.93	32.14	23.73	8.58	9.16
PH01007544G0030	0.45	0.42	0.62	0.47	0.25
PH01007552G0010	2.06	4.21	10.74	4.81	3.4
PH01007571G0010	2	1.2	0.14	0.74	3.64
PH01007575G0040	4.74	3.08	1.07	3.61	1.23
PH01007587G0040	8.43	7.69	38.19	25.21	73.57
PH01007588G0020	2.72	1.56	0.47	1.2	0.96
PH01007588G0030	0.11	0.2	0.34	0.07	0.21
PH01007601G0010	0.12	0.12	0.26	0.05	0.08
PH01007609G0010	5.15	1.28	0.24	0.81	0.03
PH01007612G0010	7.44	12.31	37.92	21.11	26.47
PH01007613G0020	4.6	3.54	5.01	2.36	4.18
PH01007613G0040	1.25	1.97	1.24	1.62	1.11
PH01007615G0010	4.18	3.41	6.64	2.75	8.35
PH01007615G0020	6.06	14.98	12.6	5.55	6.48
PH01007618G0010	1.01	1.1	2.87	1.59	4.4
PH01007618G0020	0	0	1	0.62	1.39
PH01007640G0020	4.03	5.9	10.29	6.96	4.61
PH01007654G0010	6.88	8.56	5.73	12.43	4.93
PH01007660G0010	5.62	2.2	0.99	4.37	3.48
PH01007662G0010	2.51	2.53	1.45	3.11	6.8
PH01007670G0010	17.57	9.18	14.94	33.44	20.4
PH01007697G0010	0.39	0.37	0.13	0.56	0.34
PH01007713G0010	31.51	30.86	59.73	11.52	40.8
PH01007750G0010	1.4	2.92	3.72	1	5.37
PH01007752G0020	4.24	8.59	17.21	11.66	16.1
PH01007769G0010	11	3.61	2.8	12.57	5.1
PH01007776G0020	5.52	4.03	9.03	7.92	5.51
PH01007776G0030	0.67	0.72	1.45	0.48	1.43
PH01007795G0040	11.62	5.84	16.69	14.68	31.14
PH01007795G0050	43.76	28.86	31.03	17.24	13.99
PH01007809G0010	2.17	1.43	6.15	5.78	9.39
PH01007814G0010	14.88	11.22	9.87	13.2	12.24
PH01007831G0010	3.38	2.41	2.42	2.45	4.17
PH01007832G0020	4.02	3.76	9.37	5.54	14.41
PH01007848G0020	1.64	0.45	1.34	2.87	1.57
PH01007874G0040	0.59	0.25	0.37	0.17	0.33
PH01007879G0010	29.77	6.99	8.7	19.73	3.33
PH01007883G0010	2.61	3.44	6.79	1.98	4.78
PH01007935G0020	8.85	7.26	8.37	3.57	10.33
PH01007960G0010	0.61	0.88	1.25	0.86	1.14
PH01007972G0020	0.5	0.21	0.14	0	0
PH01007976G0010	7.87	5.01	4.39	1.8	0.62
PH01007983G0020	13.23	20.58	43.41	24.83	44.35
PH01008005G0010	0.96	1.05	2.86	4.2	2.75
PH01008007G0010	3.16	1.77	3.43	4.9	2.03
PH01008016G0010	1.15	1.12	1.31	2.13	0.87
PH01008016G0020	1.41	0.5	1.35	1.45	0.89
PH01008025G0020	0.27	1.34	2.97	1.52	2.07
PH01008027G0010	0.98	2.22	3.34	2.21	5.84
PH01008051G0020	4.3	0.99	2.14	2.08	1.36
PH01008064G0010	19.78	22.61	26.34	25.88	30.07
PH01008064G0030	12.18	11.66	16.96	11.39	14.31
PH01008070G0030	5.53	6.7	7.4	2.28	5.09
PH01008079G0010	0.33	0.36	0.89	0.52	0.62
PH01008088G0010	1.48	0.44	1.28	2.08	1.23
PH01008088G0020	12.64	9.09	14.17	27.85	34.19
PH01008100G0010	0.75	0.32	0.34	1.2	0.46
PH01008157G0010	7.33	4.19	3.31	4.2	5.74
PH01008192G0010	20.81	10.04	5.4	13.63	7.93
PH01008194G0030	2.87	2.12	4.13	2.86	4.88
PH01008201G0010	1.43	1.27	2.46	1.34	1.92
PH01008226G0010	4.48	1.87	2.5	4.1	2.69
PH01008232G0010	3.95	1.51	0.98	1.12	0.08
PH01008253G0010	15.71	14.06	19.25	6.37	25.84
PH01008259G0010	0	0.08	0.08	0.18	0.65
PH01008266G0010	4.66	1.09	4.32	2.21	0.81
PH01008287G0010	0.39	0.43	1.67	1.76	2.19
PH01008292G0010	8.71	19.77	21.03	27.78	34.39
PH01008305G0020	6.77	6.07	3.27	8.16	12.16
PH01008325G0020	0.15	0.31	0.92	0.16	0.82
PH01008333G0020	0.2	0.55	3.22	0.26	1.9
PH01008340G0020	0.98	0.46	0	0.37	0
PH01008342G0010	31.91	22.78	20.51	19.04	20.17
PH01008342G0020	19.81	17.53	21.74	16.7	25.69
PH01008362G0020	1.18	1.86	4.36	2.69	3.52
PH01008407G0020	2.82	1.11	1.74	1.7	0.81
PH01008425G0010	10.09	13.7	24.88	14.83	41.95
PH01008425G0020	0.5	1.18	5.61	0.86	4.28
PH01008427G0010	2.94	0.71	1.3	1.13	0.53
PH01008427G0020	2.03	0.63	0.72	2.07	0.74
PH01008466G0020	0.92	0.2	0.23	0.86	0.72
PH01008486G0010	3.96	2.03	2.38	2.69	2.98
PH01008498G0010	6.22	2.27	14.31	9.06	5.81
PH01008523G0010	0.27	1.37	1.29	1.06	1.81
PH01008552G0020	1.83	2	4.36	5.4	12.35
PH01008584G0010	5.09	2.91	2.03	3.33	3.53
PH01008618G0010	1.52	1.64	4.01	1.93	4.47
PH01008623G0030	2.51	1.9	1.34	3.12	4.36
PH01008628G0020	6.68	2.99	2.02	3.94	0.19
PH01008646G0020	1.75	0.62	0.29	0.8	0.07
PH01008653G0010	3.44	3.24	2.97	9.02	5.11
PH01008675G0010	2.03	1.78	3.82	2.43	2.88
PH01008725G0010	0.14	0.22	0.33	0.58	15.38
PH01008754G0030	1.75	2.22	1.45	3.21	0.21
PH01008767G0010	1.89	0.69	3.5	2.54	4.87
PH01008776G0020	1.09	0.44	2.14	0.39	2.2
PH01008783G0010	5.02	3.3	5.51	2.58	3.88
PH01008841G0010	4.71	1.34	3.28	2.84	5.84
PH01008877G0020	3.35	2.13	0.76	3.51	1.13
PH01008882G0010	7.97	6.94	10.48	8.92	4.53
PH01008885G0020	1.48	1.11	2.85	3.38	1.96
PH01008957G0020	6.33	4.07	6.64	5.44	11.36
PH01009032G0020	0.53	0.32	1.92	1.45	1.5
PH01009045G0010	0.47	0.18	0.46	0.24	0.57
PH01009046G0010	0.29	0.21	0.2	0.12	0.1
PH01009062G0010	5.13	3.26	4.89	11.62	19.04
PH01009135G0010	16.6	46.18	105.68	173.25	1045.17
PH01009224G0020	5.18	2.37	2.35	3.39	0.73
PH01009244G0010	5.51	2.97	3.11	5.52	1.34
PH01009255G0030	78.83	67.18	41.39	54.54	4.35
PH01009319G0010	3.29	2.86	11.4	11.66	6.25
PH01009338G0010	0.68	0.88	1.18	3.59	0.77
PH01009416G0010	3.95	2.04	3.97	3.52	5.9
PH01009422G0010	3.31	4.8	7.64	9.22	5.27
PH01009463G0010	3.02	1.31	8.43	2.24	42.93
PH01009542G0010	2.25	2.21	0.6	2.36	1.42
PH01009580G0030	0.39	1.11	1.17	0.58	0.84
PH01009602G0010	0.25	0.07	0.05	0.02	0
PH01009715G0020	6.76	6.65	23.37	7.79	14.07
PH01009727G0010	0.23	0.57	0.79	0.53	3.41
PH01009738G0010	3.71	4.19	11.36	7.04	4.85
PH01009771G0010	1.05	0.62	1.06	0.88	1.62
PH01009807G0010	1.46	0.35	0.73	2.25	10.22
PH01009819G0010	12.44	3.92	2.56	7.87	4.37
PH01009868G0020	95.07	42.45	39.81	45.95	170.87
PH01009926G0010	0.53	0.53	1.7	0.2	0
PH01009982G0010	1.01	3.91	1.93	1.64	1.84
PH01010078G0020	2.13	0.57	2.55	3.22	1.01
PH01010104G0010	13.59	6.96	13.64	6.09	3.97
PH01010333G0010	1.3	2.69	3.72	3.33	1.42
PH01010433G0010	17.65	6.53	17.08	7.46	43.96
PH01010574G0010	1.93	3.21	3.13	3.55	4.14
PH01010585G0010	3.79	3.2	4.1	2.58	1.81
PH01010620G0010	1.37	2.74	1.79	3.24	4.48
PH01010875G0010	9.43	4.28	3.23	3.88	2.79
PH01010934G0010	9.34	2.29	5.17	4.44	6.14
PH01010949G0020	0.44	0.26	0.32	0.07	0.36
PH01010962G0010	2.38	0.91	1.56	2.18	1.86
PH01011016G0010	0.37	0.63	0.7	0.9	0.71
PH01011138G0010	2.54	1.02	1.83	0.9	1.73
PH01011203G0010	0.6	0.92	1.51	1.08	0.39
PH01011294G0010	1.41	1.44	3.3	0.83	1.75
PH01011415G0030	2.36	0.95	1.82	1.21	1.5
PH01011571G0010	0.77	0.57	0.67	0.72	1.53
PH01011756G0010	1.08	1.26	1.67	0.82	1.88
PH01011765G0010	15.91	37.55	12.67	34.81	25.46
PH01011854G0010	4.83	4.99	3.08	1.51	5.41
PH01012023G0010	0.86	0.56	0.77	0.84	0.55
PH01012051G0010	4.23	3.26	3.37	2.96	1.47
PH01012226G0010	3.12	2.98	8.8	3.08	21.6
PH01012908G0010	0.81	0.49	0.95	0.45	1.76
PH01012970G0010	4.08	5.06	6.95	4.65	12.62
PH01013201G0010	6.51	3.95	3.52	1.28	2.09
PH01013299G0010	1.35	0.55	0.77	0	0
PH01013335G0010	2.27	1.67	0.6	1.61	0.77
PH01013337G0010	0.24	0.13	0.28	0.19	0.33
PH01013457G0010	0	0.12	0.62	0.19	1.22
PH01013505G0010	1.33	1	0.94	0.86	1.04
PH01013513G0010	2.56	1.03	2.83	3.08	2.37
PH01013525G0010	0.47	1.42	20.86	5.83	23.06
PH01013599G0010	3.58	2.56	1.64	3.19	2.23
PH01013782G0010	0.75	1.25	2.98	3.97	13.77
PH01013787G0010	2.3	0.64	1.54	0.56	0.52
PH01013953G0010	3.44	1.55	2.16	5.27	4.22
PH01014169G0010	5.86	2.47	2.4	8.63	15.65
PH01014296G0010	4.1	2.32	3.77	5.39	5.4
PH01014517G0010	0.36	2.07	3.69	3.17	1.61
PH01014639G0010	2.26	0.95	1.03	1.06	1.61
PH01014988G0010	11.36	5.3	6.3	6.65	6.18
PH01015374G0010	0.19	0.08	1.09	0.3	0.48
PH01015639G0010	2	0.75	8.62	10.11	42.66
PH01015783G0010	1.94	0.62	2.2	1.46	0.06
PH01015867G0010	1.64	0.89	3.28	1.98	4.12
PH01016294G0010	0.08	0.1	0.36	0.28	0.31
PH01016536G0020	22.6	28.07	48.05	54.29	76.99
PH01016682G0010	2.11	1.25	4.25	3.8	4.03
PH01016771G0010	2.9	3.84	1.23	1.7	2.39
PH01016857G0010	0.35	0.34	0.17	0.33	0.28
PH01016946G0010	0.42	1.09	1.19	0.86	1.09
PH01017400G0010	1.32	0.67	3.11	1.7	2.21
PH01017692G0010	2.02	4.59	8.53	12.7	47.58
PH01017994G0010	14.13	6.32	9.48	11.6	51.64
PH01018160G0010	13.77	5.75	4.01	7.43	11.22
PH01018191G0010	19.84	14.3	9.89	28.25	21.89
PH01018398G0010	2.96	2.69	2.79	2.82	11.88
PH01018617G0010	1.31	0.41	0.63	1.16	0.78
PH01018844G0010	1.5	1.01	2.87	0.97	0.92
PH01019743G0010	0.86	0.51	0.63	0.59	0
PH01020055G0010	2.54	1.23	1.27	1.38	1.04
PH01020395G0010	2.58	1.75	1.76	2.16	0.87
PH01020591G0010	20.92	6.06	8.74	8.67	10.6
PH01020604G0010	4.58	1.33	3.63	3.95	6.58
PH01020658G0010	2.59	0.94	0.36	1.1	1.48
PH01021006G0010	9.6	2.27	1.78	0.36	0
PH01021376G0010	0.54	0.62	0.74	0.35	0.32
PH01021666G0010	0.26	0.56	1.78	0.37	0.77
PH01022187G0010	2.86	0.93	2.37	2.75	8.32
PH01022811G0010	2.29	1.91	8.41	4.87	2.07
PH01022832G0010	0.47	0.26	0.46	0.27	0.47
PH01022927G0010	1.16	0.94	3.94	5.37	5.4
PH01023234G0010	21.05	4.87	3.77	14.9	1.17
PH01023676G0010	9.84	14.66	27.24	14.54	11.97
PH01023678G0010	1.1	1.55	0.63	0.64	1.17
PH01023929G0010	5.77	0.81	1.71	0.89	2.75
PH01024134G0010	2.89	0.91	0.93	1.77	1.49
PH01025660G0010	3.7	0.77	6.03	1.66	1.83
PH01025921G0010	0	0.07	0.17	0.4	2.17
PH01026494G0010	32.04	18.21	5.33	16.96	21.87
PH01026736G0010	0.65	0.34	0.13	0.33	0
PH01027041G0010	2.46	2.71	2.99	4.79	1.34
PH01027137G0010	1.56	0.69	0.54	1.27	0.89
PH01027309G0010	0.91	0.84	0.46	0.33	0.32
PH01027350G0010	40.73	45.48	65.8	114.88	186.03
PH01027433G0010	3.69	3.07	3.95	10.17	7.74
PH01027571G0010	5.28	5	5.83	5.09	7.34
PH01027695G0010	3.88	2.13	4.86	4.96	3.34
PH01027760G0010	0.47	0.47	0.89	0.97	4.36
PH01027777G0010	11.97	3.23	11.17	7.16	7.82
PH01027893G0010	0.86	1.44	1.24	1.34	1.2
PH01028191G0010	0.3	0.14	0.34	0.37	0.58
PH01028363G0010	9.37	3.26	5.74	3.88	16.76
PH01028510G0010	3.96	3.1	9.15	2.87	10.4
PH01028992G0010	0.5	0.5	0.52	3.39	1.59
PH01029165G0010	0.4	0.66	1.3	0.11	0.51
PH01029174G0010	2.41	4.01	1.18	1.21	0.55
PH01030125G0010	0.75	1.12	2.14	1.57	0.56
PH01030408G0010	3.04	2.06	4.79	3.99	3.03
PH01031041G0010	12.25	7.54	2.77	11.73	12.95
PH01031446G0010	2	2.26	1.9	3.66	1.63
PH01031653G0010	19.62	32.75	47.01	34.17	108.6
PH01031949G0010	4.95	3.51	9.22	9.6	3.58
PH01031999G0010	8.43	4.3	4.19	3.69	0.9
PH01032478G0010	0	0	0	0.39	0.7
PH01032556G0010	0.23	0.45	0.43	0.46	0.31
PH01033057G0010	0.54	2.92	6	3.37	3.53
PH01033360G0010	1.06	0.91	6.56	1.16	6.78
PH01033497G0010	5.3	4.34	4.4	7.41	1.98
PH01034140G0010	1.09	0.96	0	0.97	0.59
PH01034546G0010	3.2	3.3	1.01	2.13	1.18
PH01034586G0010	0.32	0.53	1.29	2.67	4.3
PH01034942G0010	5.79	7.11	3.92	5.23	4.56
PH01035278G0010	63.39	48.62	14.97	6.06	44.95
PH01035391G0010	0.95	0.63	1.04	0.33	6.63
PH01035419G0010	6.08	6.35	8.37	4.31	9.1
PH01035571G0010	4.64	4.59	8.05	6.85	7.27
PH01035718G0010	8.46	4.77	5.19	16.09	2.16
PH01036056G0010	8.61	5.91	2.87	5.28	3.32
PH01036409G0010	0.03	0.16	0.45	0.72	0.24
PH01037242G0010	1.74	1.18	0.7	1.63	0.38
PH01037363G0010	27.42	28.72	45.75	27.9	26.6
PH01038461G0010	18.24	19.02	28.7	14.6	18.74
PH01038536G0010	1.24	1.24	0.94	1.78	0.63
PH01038924G0010	7.76	13.19	7.58	11.92	13.82
PH01038932G0010	1.58	2.78	3.35	1.53	1.71
PH01039472G0010	0.39	1.64	0.79	1.02	1.75
PH01039675G0010	2.38	2.68	1.52	2.8	1.77
PH01040200G0010	1.11	0.74	2.15	1.4	0.34
PH01040648G0010	0.77	1.77	2.4	1.19	2.72
PH01040902G0010	11.12	3.28	4.57	5.12	4.95
PH01041453G0010	2.38	4.36	4.89	3.41	5.45
PH01042209G0010	12.56	9.5	3.3	38.59	8.6
PH01042538G0010	1.01	0.84	1.71	2.39	1.21
PH01042610G0010	3.47	2.65	3.27	2.71	6.69
PH01042696G0010	11.38	2.4	4.72	1.79	2.62
PH01044240G0010	5.9	2.98	2.11	0.9	1.53
PH01044278G0010	1.65	5.45	1.65	1.08	1.63
PH01044621G0010	1.31	0.48	0.17	0.68	0.43
PH01044665G0010	5.25	1.35	4.09	3.07	1.61
PH01045092G0010	0.35	0.49	0.38	0.37	0.23
PH01045106G0010	3.19	0.39	2.23	3.53	2.5
PH01045261G0010	3.04	2	3.38	3.28	3.91
PH01045329G0010	1.09	1.15	1	2.49	3.03
PH01045682G0010	18.31	24.37	11.39	8.36	6.13
PH01046013G0010	8.98	2.17	0.18	0	0.16
PH01046548G0010	1.08	1.8	0.67	3.37	2.87
PH01046991G0010	0.38	0.5	0.24	0.29	0.19
PH01047573G0010	3.5	2.69	3.43	1.07	1.78
PH01047699G0010	85.18	17.75	24.07	56.38	2.45
PH01047850G0010	3.2	1.7	2.44	4.1	4.51
PH01047944G0010	0.53	0.52	0.87	0.35	1.11
PH01048430G0010	3.41	2.08	1.3	1.06	1.44
PH01048879G0010	1.47	0.39	2.61	0.96	2.03
PH01049243G0010	1.71	1.56	1.2	1.56	0.32
PH01049548G0010	4.74	3.18	1.53	2.53	1.04
PH01049744G0010	1.97	3.35	3.71	4.9	8.78
PH01050322G0010	0.56	2.2	10.03	4.14	11.35
PH01050909G0010	1.29	1.79	0.56	2.31	1.6
PH01051075G0010	5.97	2.77	5.41	2.75	10.87
PH01051629G0010	0.16	0.62	0.42	0.4	0.54
PH01051785G0010	4.07	4.39	2.58	2.47	0.74
PH01051893G0010	3.18	2.77	0.24	1.09	0.44
PH01052094G0010	0.22	0.26	0.38	0.28	0.55
PH01052305G0010	17.08	8.72	4.4	8.41	7.23
PH01052368G0010	3.62	2.08	3.61	0.82	3.69
PH01052525G0010	2.81	1.42	0.74	3.42	0.84
PH01052673G0010	52.02	22.94	30.66	27.99	12.81
PH01053146G0010	0.77	0.55	0.4	0.22	0.22
PH01053422G0010	11.65	5.28	4.42	5.62	7.78
PH01053605G0010	2.83	3.81	6.2	5.74	37.54
PH01054860G0010	1.41	0.96	1.35	0.14	0.5
PH01056362G0010	0.25	0.16	0.12	0.96	0.02
PH01056526G0010	4.79	1.58	7.44	5.34	9.3
PH01057314G0010	30.73	15.06	39.26	23.21	82.7
PH01057495G0010	3.28	1.5	0.91	1.98	4.63
PH01057967G0010	4.76	1.36	3.7	5.11	7.38
PH01058142G0010	0.8	1.67	1.28	0.58	0.69
PH01062417G0010	0.65	1.41	1.92	0.94	1.74
PH01062562G0010	0	0.88	0.67	1.83	2.92
PH01062717G0010	2.56	0.61	1.15	1.9	0.24
PH01062850G0010	0.07	0.46	3.17	0.46	0.9
PH01063137G0010	2.38	1.6	1.84	1.34	3.17
PH01063291G0010	3.1	1.09	1.83	0.91	0.7
PH01063474G0010	1.91	1.98	1.17	0.31	1.29
PH01065210G0010	4.8	3.03	5.81	1.83	0.77
PH01065484G0010	0.75	1.05	0.31	0.37	0.33
PH01066163G0010	0.51	0.51	2.18	0.75	0.99
PH01066199G0010	0.67	0.25	1.03	0.71	0.28
PH01066214G0010	3.14	0.78	1.2	1.46	3.11
PH01066591G0010	4.99	4.51	6.26	2.69	5.44
PH01066693G0010	6.17	1.55	1.52	5.09	0.25
PH01067693G0010	2.2	0.85	0.88	1.75	0.6
PH01068356G0010	4.69	5.53	17.31	9.43	7.8
PH01068923G0010	0.31	0.21	0.57	0.31	0.52
PH01069730G0010	4.18	5.3	5.25	0.14	0.15
PH01069816G0010	0.34	0.68	0.84	0.3	0.21
PH01070747G0010	6.53	8.74	7.22	4.38	2.19
PH01070826G0010	16.93	18.76	13.2	13.07	15.2
PH01070898G0010	1.27	2.43	3.08	0.32	0.39
PH01071576G0010	4.52	2.98	2.53	10.23	22.86
PH01071619G0010	1.57	1.73	5.32	5.32	2.42
PH01071772G0010	9.1	3.77	10.53	9.27	13.36
PH01072370G0010	3.97	4.72	2.71	3.19	1.66
PH01073698G0010	1.56	2.64	8.77	16.21	2.35
PH01074015G0010	0.5	1.53	0.84	0.17	1.06
PH01074187G0010	1.36	3.73	3.55	2.76	6.83
PH01074557G0010	1.5	3.1	3.6	2.23	1
PH01074589G0010	2.53	3.02	2.29	1.65	1.05
PH01075142G0010	0.88	0.21	0.54	0.18	0.21
PH01075329G0010	0	1.08	0.5	2.12	4.17
PH01075898G0010	1.11	0.57	1.61	1.05	1.07
PH01076040G0010	18.58	9.64	9.28	17.7	20.19
PH01076749G0010	1.53	0.83	0.78	2.01	0.94
PH01077048G0010	20.13	21.87	19.31	22.23	9.8
PH01077700G0010	0.85	1.21	2.78	2.48	6.05
PH01078251G0010	0	0	0.61	0.3	30.94
PH01078407G0010	2.75	4.03	11.33	3.23	4.01
PH01078855G0010	1.34	0.58	0.88	1.29	2.27
PH01079158G0010	1.27	1.72	2.14	4.2	17.35
PH01079748G0010	1.91	0.92	0.85	2.79	0.92
PH01079769G0010	2.64	4.5	1.74	3.1	4.47
PH01079779G0010	2.17	1.1	2.15	1.94	0.91
PH01079803G0010	2.07	1.38	8.59	3.5	39.92
PH01079893G0010	30.63	15.51	17.54	22.65	11.48
PH01079997G0010	28.77	16.03	10.55	17.34	5.62
PH01080423G0010	102.97	78.62	59.74	31.91	1.92
PH01080680G0010	9.61	1.97	0.25	0.18	0.36
PH01081003G0010	2.81	0.55	3.93	13.9	1.36
PH01081018G0010	49.97	18.27	9.54	23.39	28.56
PH01081087G0010	1.9	1.5	1.4	5.19	1.64
PH01081565G0010	1.81	1.11	1.67	1.65	1.99
PH01082021G0010	6.24	3.96	4.35	8.88	0.24
PH01082239G0010	5.64	5.47	9.12	16.82	18.29
PH01082252G0010	0.52	0.19	0.82	0.23	0.08
PH01082816G0010	6.28	4.9	3.65	2.78	5.77
PH01082848G0010	4.1	1.44	2	2.59	7.8
PH01083007G0010	1.04	2.91	1.18	2.1	2.29
PH01083011G0010	11.3	4.57	4.19	9.93	15.9
PH01083427G0010	0.26	0	0.6	0.39	0.92
PH01083440G0010	12.27	4.69	1.61	3.11	3.39
PH01083890G0010	7.39	2.9	5.64	5.41	0.71
PH01084156G0010	0.25	0.4	0.55	0.55	0.34
PH01084303G0010	6.66	1.93	6.67	4.18	3.24
PH01084482G0010	2.17	3	2.48	3.72	3.42
PH01084788G0010	1.85	2.09	2.66	3.36	3.39
PH01084927G0010	5.03	4.44	3.7	4.81	16.56
PH01084942G0010	12.8	7.33	4.73	8.53	3.4
PH01085210G0010	0.35	1.49	0.84	0.93	1.34
PH01085657G0010	0.8	0.35	1.94	1.99	1.45
PH01085796G0010	4.15	3.32	35.5	4.1	8.83
PH01086106G0010	1.18	1.69	24.07	2.33	11.62
PH01086314G0010	8.63	1.14	1.32	1.26	0
PH01086369G0010	12.68	20.16	35.11	43.98	24.45
PH01086424G0010	7.78	4.18	4.57	8.1	7.49
PH01086596G0010	1.31	3.98	4.42	3.14	5.72
PH01086705G0010	2.01	1.27	2.68	1.48	2.65
PH01086943G0010	6.37	4.21	6.12	5.27	4.87
PH01087036G0010	2.5	0.31	5.88	3.53	4.62
PH01087246G0010	1.02	1.86	1.61	2.89	2.51
PH01087310G0010	2.64	2.86	5.79	4.17	6.1
PH01087379G0010	4.86	1.3	0.76	0.39	0
PH01087490G0010	5.7	6.19	6.98	0.9	0.49
PH01087563G0010	0.82	0.96	1.4	0.62	2.01
PH01087750G0010	1.37	0.93	1.92	3.14	3.21
PH01088092G0010	22.73	15.5	27.55	24.72	18.75
PH01088680G0010	2.14	2.02	12.46	2.14	6.2
PH01089297G0010	5.95	2.48	28.78	14.69	148.11
